item	roi	word	surprisal	retrieval
2	1	वह	0.10484	51.0
2	2	लड़का	0.88503	174.30855296529043
2	3	जिसने	0.05763	51.00000000000003
2	4	किताब	0.58196	51.0
2	5	बहुत	0.13633	51.0
2	6	दिलचस्पी	2.57874	799.7877517456631
2	7	से	0.12449	123.30855296529035
2	8	पढ़ी	0.16913	513.4890444180542
2	9	थी	0.00475	123.30855296529035
2	10	मेरा	0.82127	101.0
2	11	दोस्त	0.88361	51.0
2	12	है	0.93078	145.6171059305807
2	13	।	0.32132	200.05665267703762
4	1	वह	0.10484	51.0
4	2	लड़का	0.88503	174.30855296529043
4	3	जिसने	0.05763	51.00000000000003
4	4	बहुत	0.12019	51.0
4	5	दिलचस्पी	1.71905	395.92912833426476
4	6	से	0.12449	123.30855296529046
4	7	पढ़ी	0.16913	491.9260141593554
4	8	थी	0.00475	123.30855296529035
4	9	किताब	0.66873	291.35583893138164
4	10	मेरा	1.40813	101.0
4	11	दोस्त	0.74425	51.0
4	12	है	0.93078	145.6171059305807
4	13	।	0.32132	200.05665267703762
6	1	वह	0.10484	51.0
6	2	किताब	0.88503	174.30855296529043
6	3	जिसको	0.05763	51.00000000000003
6	4	उस	0.08714	51.0
6	5	लड़के	1.15604	196.6171059305808
6	6	ने	0.15816	123.30855296529046
6	7	बहुत	0.13370	101.0
6	8	दिलचस्पी	2.61947	912.9640572457325
6	9	से	0.12449	145.61710593058092
6	10	पढ़ा	0.16913	535.7826439769149
6	11	था	0.00447	123.30855296529035
6	12	बहुत	0.38840	197.78527964379373
6	13	मोटी	0.37364	215.1786852650116
6	14	है	0.51729	308.717143793644
6	15	।	0.02397	247.07922868292553
8	1	वह	0.10484	51.0
8	2	किताब	0.88503	174.30855296529043
8	3	जिसको	0.05763	51.00000000000003
8	4	बहुत	0.12019	51.0
8	5	दिलचस्पी	1.71905	395.92912833426476
8	6	से	0.12449	123.30855296529046
8	7	पढ़ा	0.16913	491.9260141593554
8	8	था	0.00447	123.30855296529035
8	9	उस	0.66822	101.0
8	10	लड़के	0.67069	466.22435038599156
8	11	ने	0.31225	145.61710593058092
8	12	बहुत	0.70836	299.14719445957144
8	13	मोटी	0.39120	260.8367708352357
8	14	है	0.51729	392.73895559820494
8	15	।	0.02397	286.8008896329975
10	1	वह	0.10484	51.0
10	2	बच्चा	0.88546	174.30855296529043
10	3	जिसने	0.05615	51.00000000000003
10	4	रोटी	0.58196	51.0
10	5	बहुत	0.13633	51.0
10	6	जल्दी	1.60613	174.30855296529046
10	7	से	0.77508	123.30855296529046
10	8	खायी	0.32317	869.9675593470027
10	9	थी	0.00345	123.30855296529035
10	10	मेरा	0.93573	244.57055928758768
10	11	भतीजा	0.73649	353.92614755459044
10	12	है	0.97100	145.6171059305807
10	13	।	0.19198	300.6896972323166
12	1	वह	0.10484	51.0
12	2	बच्चा	0.88546	174.30855296529043
12	3	जिसने	0.05615	51.00000000000003
12	4	बहुत	0.12019	51.0
12	5	जल्दी	1.53771	174.30855296529046
12	6	से	0.79992	123.30855296529046
12	7	खायी	0.25957	666.9031391437949
12	8	थी	0.00345	123.30855296529035
12	9	रोटी	0.48695	244.57055928758768
12	10	मेरा	1.52260	286.28409836972696
12	11	भतीजा	0.76872	408.5300900221798
12	12	है	0.97100	145.6171059305807
12	13	।	0.19198	316.1716619159506
14	1	वह	0.10484	51.0
14	2	रोटी	0.88503	174.30855296529043
14	3	जिसको	0.05763	51.00000000000003
14	4	उस	0.08714	51.0
14	5	बच्चे	1.18201	196.6171059305808
14	6	ने	0.15782	123.30855296529046
14	7	बहुत	0.12960	101.0
14	8	जल्दी	1.56800	174.30855296529046
14	9	से	0.77508	123.30855296529035
14	10	खाया	0.31709	916.620614806651
14	11	था	0.00324	123.30855296529057
14	12	दो	0.45852	197.78527964379373
14	13	दिन	0.59341	343.5360557950344
14	14	पुरानी	0.53282	237.43621723153638
14	15	है	0.47640	348.87051597081154
14	16	।	0.02219	265.8588540677306
16	1	वह	0.10484	51.0
16	2	रोटी	0.88503	174.30855296529043
16	3	जिसको	0.05763	51.00000000000003
16	4	बहुत	0.12019	51.0
16	5	जल्दी	1.53771	174.30855296529046
16	6	से	0.79992	123.30855296529046
16	7	खाया	0.25817	666.9031391437949
16	8	था	0.00324	123.30855296529035
16	9	उस	0.90671	101.0
16	10	बच्चे	0.50922	374.7967344714443
16	11	ने	0.30865	123.30855296529035
16	12	दो	0.78991	293.3201173025941
16	13	दिन	0.60803	464.1716415406813
16	14	पुरानी	0.53282	275.2050579080492
16	15	है	0.47640	420.1647852484339
16	16	।	0.02219	300.0385852411705
18	1	वह	0.10484	51.0
18	2	आदमी	0.89087	174.30855296529043
18	3	जिसने	0.05765	51.00000000000003
18	4	सब्जीयाँ	0.58196	51.0
18	5	धीरे-धीरे	0.46413	51.0
18	6	चुनी	0.29432	717.5967190957491
18	7	थीं	0.00424	123.30855296529035
18	8	मेरे	0.92002	101.0
18	9	मुहल्ले	0.86735	51.0
18	10	में	0.11021	123.30855296529035
18	11	रहता	0.15136	772.5894779551129
18	12	है	0.15692	145.6171059305807
18	13	।	0.42122	320.68046259011226
20	1	वह	0.10484	51.0
20	2	आदमी	0.89087	174.30855296529043
20	3	जिसने	0.05765	51.00000000000003
20	4	धीरे-धीरे	0.41509	51.0
20	5	चुनी	0.23347	537.5364587679538
20	6	थीं	0.00424	123.30855296529046
20	7	सब्जीयाँ	0.59073	244.5705592875878
20	8	मेरे	1.50579	101.0
20	9	मुहल्ले	0.73001	51.0
20	10	में	0.11021	123.30855296529035
20	11	रहता	0.15655	796.1743035267757
20	12	है	0.15692	145.6171059305807
20	13	।	0.42122	331.15431049222343
22	1	वह	0.10484	51.0
22	2	सब्जीयाँ	0.88503	174.30855296529043
22	3	जिनको	0.05763	51.00000000000003
22	4	उस	0.08714	51.0
22	5	आदमी	1.16663	196.6171059305808
22	6	ने	0.15734	123.30855296529046
22	7	धीरे-धीरे	0.43695	101.0
22	8	चुना	0.28574	779.8074791568455
22	9	था	0.00396	123.30855296529035
22	10	बहुत	0.34041	197.78527964379396
22	11	महंगी	0.33380	215.1786852650116
22	12	हैं	0.44804	308.717143793644
22	13	।	0.02667	247.07922868292553
24	1	वह	0.10484	51.0
24	2	सब्जीयाँ	0.88503	174.30855296529043
24	3	जिनको	0.05763	51.00000000000003
24	4	धीरे-धीरे	0.41509	51.0
24	5	चुना	0.23303	537.5364587679538
24	6	था	0.00396	123.30855296529046
24	7	उस	0.75622	101.00000000000011
24	8	आदमी	0.59979	374.79673447144455
24	9	ने	0.31090	123.30855296529035
24	10	बहुत	0.66154	293.32011730259387
24	11	महंगी	0.35136	255.39054718022726
24	12	हैं	0.44804	382.4264901055967
24	13	।	0.02667	281.84866933648436
26	1	वह	0.10484	51.0
26	2	बच्ची	0.88503	174.30855296529043
26	3	जिसने	0.05763	51.00000000000003
26	4	मिठाई	0.40182	51.0
26	5	आराम	2.28668	395.92912833426476
26	6	से	0.12512	123.30855296529046
26	7	खायी	0.16720	491.9260141593554
26	8	थी	0.00469	123.30855296529035
26	9	मेरी	0.83950	101.0
26	10	बहन	0.86528	51.0
26	11	है	0.92933	145.61710593058092
26	12	।	0.32072	200.05665267703785
28	1	वह	0.10484	51.0
28	2	बच्ची	0.88503	174.30855296529043
28	3	जिसने	0.05763	51.00000000000003
28	4	आराम	0.58794	51.0
28	5	से	0.12290	123.30855296529046
28	6	खायी	0.22487	644.0268564457308
28	7	थी	0.00469	123.30855296529035
28	8	मिठाई	0.66161	291.35583893138164
28	9	मेरी	1.42309	101.0
28	10	बहन	0.72817	51.0
28	11	है	0.92933	145.61710593058092
28	12	।	0.32072	200.05665267703785
30	1	वह	0.10484	51.0
30	2	मिठाई	0.88503	174.30855296529043
30	3	जिसको	0.05763	51.00000000000003
30	4	उस	0.08714	51.0
30	5	बच्ची	1.15604	196.6171059305808
30	6	ने	0.15816	123.30855296529046
30	7	आराम	0.64008	101.0
30	8	से	0.12910	145.6171059305808
30	9	खाया	0.27584	895.6554648046501
30	10	था	0.00441	123.30855296529035
30	11	बहुत	0.38282	197.78527964379396
30	12	मीठी	0.36557	215.17868526501115
30	13	होती	0.11787	308.717143793644
30	14	है	0.13444	145.6171059305807
30	15	।	0.48211	306.54668076626695
32	1	वह	0.10484	51.0
32	2	मिठाई	0.88503	174.30855296529043
32	3	जिसको	0.05763	51.00000000000003
32	4	आराम	0.58794	51.0
32	5	से	0.12290	123.30855296529046
32	6	खाया	0.22398	644.0268564457308
32	7	था	0.00441	123.30855296529035
32	8	उस	0.67728	101.0
32	9	बच्ची	0.66355	466.22435038599156
32	10	ने	0.31225	145.61710593058092
32	11	बहुत	0.70278	299.14719445957144
32	12	मीठी	0.38314	260.8367708352357
32	13	होती	0.11787	392.73895559820494
32	14	है	0.13444	145.6171059305807
32	15	।	0.48211	343.65610839211877
34	1	वह	0.10484	51.0
34	2	औरत	0.88503	174.30855296529043
34	3	जिसने	0.05763	51.00000000000003
34	4	नाव	0.58196	51.0
34	5	पिछले	0.51162	51.0
34	6	हफ्ते	2.45073	799.7877517456631
34	7	खरीदी	0.16514	430.18230980103544
34	8	थी	0.00428	123.30855296529035
34	9	इस	0.94919	101.0
34	10	गाँव	0.56795	560.8380650761624
34	11	की	0.24776	123.30855296529035
34	12	सरपंच	0.91117	709.3907143672459
34	13	है	0.88814	145.6171059305807
34	14	।	0.21622	337.6815202133116
36	1	वह	0.10484	51.0
36	2	औरत	0.88503	174.30855296529043
36	3	जिसने	0.05763	51.00000000000003
36	4	पिछले	0.50690	51.0
36	5	हफ्ते	1.79677	395.92912833426476
36	6	खरीदी	0.16514	406.3016002352248
36	7	थी	0.00428	123.30855296529035
36	8	नाव	0.58628	291.35583893138164
36	9	इस	1.25179	101.0
36	10	गाँव	0.59755	635.0019812971013
36	11	की	0.24776	123.30855296529035
36	12	सरपंच	0.91117	790.6033310190405
36	13	है	0.88814	145.6171059305807
36	14	।	0.21622	352.793185007441
38	1	वह	0.10484	51.0
38	2	नाव	0.88503	174.30855296529043
38	3	जिसको	0.05763	51.00000000000003
38	4	उस	0.08714	51.0
38	5	औरत	1.15604	196.6171059305808
38	6	ने	0.15816	123.30855296529046
38	7	पिछले	0.48400	101.0
38	8	हफ्ते	2.48666	912.9640572457325
38	9	खरीदा	0.16516	450.65902985600223
38	10	था	0.00404	123.30855296529035
38	11	बहुत	0.33843	197.78527964379373
38	12	प्रसिद्ध	0.33271	279.35737053002276
38	13	है	0.51665	316.4683897963814
38	14	।	0.02581	250.6650868851657
40	1	वह	0.10484	51.0
40	2	नाव	0.88503	174.30855296529043
40	3	जिसको	0.05763	51.00000000000003
40	4	पिछले	0.50690	51.0
40	5	हफ्ते	1.79677	395.92912833426476
40	6	खरीदा	0.16516	406.3016002352248
40	7	था	0.00404	123.30855296529035
40	8	उस	0.76502	101.0
40	9	औरत	0.60303	466.22435038599156
40	10	ने	0.31225	123.30855296529035
40	11	बहुत	0.65839	298.0318452867789
40	12	प्रसिद्ध	0.35028	368.5825321457828
40	13	है	0.51665	399.4533416499976
40	14	।	0.02581	290.03322432800223
42	1	वह	0.10484	51.0
42	2	लड़की	0.88503	174.30855296529043
42	3	जिसने	0.05763	51.00000000000003
42	4	कविता	0.58196	51.0
42	5	सारे	0.17620	51.0
42	6	लोगो	2.59854	799.7877517456631
42	7	के	0.09423	123.30855296529035
42	8	सामने	0.56740	197.78527964379373
42	9	गायी	0.18040	539.7687209249345
42	10	थी	0.00421	123.30855296529057
42	11	बहुत	0.33823	197.78527964379373
42	12	गरीब	0.33374	215.1786852650116
42	13	है	0.51654	308.717143793644
42	14	।	0.02457	247.07922868292553
44	1	वह	0.10484	51.0
44	2	लड़की	0.88503	174.30855296529043
44	3	जिसने	0.05763	51.00000000000003
44	4	सारे	0.15555	51.0
44	5	लोगो	1.74404	395.92912833426476
44	6	के	0.09423	123.30855296529046
44	7	सामने	0.56740	197.78527964379396
44	8	गायी	0.18040	520.084883699936
44	9	थी	0.00421	123.30855296529035
44	10	कविता	0.58595	291.35583893138164
44	11	बहुत	0.58763	221.93652087260534
44	12	गरीब	0.34101	235.83929199468594
44	13	है	0.51654	345.9265284071489
44	14	।	0.02457	264.46687068192387
46	1	वह	0.10484	51.0
46	2	कविता	0.88503	174.30855296529043
46	3	जिसको	0.05763	51.00000000000003
46	4	उस	0.08714	51.0
46	5	लड़की	1.15604	196.6171059305808
46	6	ने	0.15816	123.30855296529046
46	7	सारे	0.17022	101.0
46	8	लोगो	2.64255	912.9640572457325
46	9	के	0.09423	145.61710593058092
46	10	सामने	0.56740	200.05665267703785
46	11	गाया	0.18026	560.4436435086682
46	12	था	0.00397	123.30855296529035
46	13	काफी	0.26215	197.78527964379373
46	14	पुरानी	0.33854	215.1786852650116
46	15	है	0.51914	308.717143793644
46	16	।	0.02457	247.07922868292553
48	1	वह	0.10484	51.0
48	2	कविता	0.88503	174.30855296529043
48	3	जिसको	0.05763	51.00000000000003
48	4	सारे	0.15555	51.0
48	5	लोगो	1.74404	395.92912833426476
48	6	के	0.09423	123.30855296529046
48	7	सामने	0.56740	197.78527964379396
48	8	गाया	0.18026	520.084883699936
48	9	था	0.00397	123.30855296529035
48	10	उस	0.76380	101.0
48	11	लड़की	0.60339	466.22435038599133
48	12	ने	0.31225	145.6171059305807
48	13	काफी	0.57855	299.14719445957144
48	14	पुरानी	0.35630	260.8367708352357
48	15	है	0.51914	392.73895559820494
48	16	।	0.02457	286.8008896329975
50	1	वह	0.10484	51.0
50	2	आदमी	0.89087	174.30855296529043
50	3	जिसने	0.05765	51.00000000000003
50	4	स्कूटर	0.57737	51.0
50	5	बड़ी	0.52236	51.0
50	6	मेहनत	2.45678	799.7877517456631
50	7	से	0.12406	123.30855296529035
50	8	साफ	0.52660	101.0
50	9	की	0.19370	610.2563414213985
50	10	थी	0.00392	123.30855296529057
50	11	पुराना	0.24364	291.35583893138164
50	12	कर्मचारी	0.63399	434.7460834904218
50	13	है	0.90142	145.6171059305807
50	14	।	0.20911	306.750845359903
52	1	वह	0.10484	51.0
52	2	आदमी	0.89087	174.30855296529043
52	3	जिसने	0.05765	51.00000000000003
52	4	बड़ी	0.51819	51.0
52	5	मेहनत	1.79406	395.92912833426476
52	6	से	0.12406	123.30855296529046
52	7	साफ	0.52660	101.0
52	8	की	0.19370	590.3770924988544
52	9	थी	0.00392	123.30855296529035
52	10	स्कूटर	0.18620	197.78527964379373
52	11	पुराना	0.33684	343.5360557950339
52	12	कर्मचारी	0.64834	410.3086516946091
52	13	है	0.90142	145.6171059305807
52	14	।	0.20911	316.68925622097095
54	1	वह	0.10484	51.0
54	2	स्कूटर	0.88197	174.30855296529043
54	3	जिसको	0.05753	51.00000000000003
54	4	उस	0.08714	51.0
54	5	आदमी	1.16663	196.6171059305808
54	6	ने	0.15734	123.30855296529046
54	7	बड़ी	0.49489	101.0
54	8	मेहनत	2.49034	912.9640572457325
54	9	से	0.12406	145.61710593058092
54	10	साफ	0.52660	101.0
54	11	किया	0.17779	630.8629088507098
54	12	था	0.00371	123.30855296529035
54	13	बैटरी	0.57037	338.14111857517537
54	14	से	0.31596	167.92565889587104
54	15	चलती	0.20750	375.52919052226844
54	16	है	0.13697	145.6171059305807
54	17	।	0.47202	313.69690971431464
56	1	वह	0.10484	51.0
56	2	स्कूटर	0.88197	174.30855296529043
56	3	जिसको	0.05753	51.00000000000003
56	4	बड़ी	0.51819	51.0
56	5	मेहनत	1.79251	395.92912833426476
56	6	से	0.12406	123.30855296529046
56	7	साफ	0.52660	101.0
56	8	किया	0.17779	590.3770924988544
56	9	था	0.00371	123.30855296529035
56	10	उस	0.77828	101.0
56	11	आदमी	0.58538	466.22435038599133
56	12	ने	0.31090	145.6171059305807
56	13	बैटरी	0.89796	593.5887778382853
56	14	से	0.26975	167.92565889587104
56	15	चलती	0.24032	462.2579702894859
56	16	है	0.13697	145.6171059305807
56	17	।	0.47202	352.6434571084678
58	1	वह	0.03664	51.0
58	2	माली	0.47577	51.0
58	3	जिसने	0.36759	51.0
58	4	लकड़ी	0.53220	51.0
58	5	बहुत	0.13633	51.0
58	6	दिलचस्पी	4.02857	1222.6638288660533
58	7	से	0.11257	123.30855296529035
58	8	रखी	0.12308	298.78527964379373
58	9	थी	0.00471	123.30855296529035
58	10	बहुत	0.38529	197.78527964379373
58	11	बूढ़ा	0.36731	215.17868526501115
58	12	है	0.51650	308.717143793644
58	13	।	0.02392	247.07922868292553
60	1	वह	0.10484	51.0
60	2	माली	0.88503	174.30855296529043
60	3	जिसने	0.05763	51.00000000000003
60	4	बहुत	0.12019	51.0
60	5	दिलचस्पी	1.71905	395.92912833426476
60	6	से	0.12449	123.30855296529046
60	7	रखी	0.16805	491.9260141593554
60	8	थी	0.00471	123.30855296529035
60	9	लकड़ी	0.66318	291.35583893138164
60	10	बहुत	0.63469	221.93652087260534
60	11	बूढ़ा	0.37458	235.83929199468594
60	12	है	0.51650	345.9265284071489
60	13	।	0.02392	264.46687068192387
62	1	वह	0.10484	51.0
62	2	लकड़ी	0.88503	174.30855296529043
